expID,strain,media,replicate,timepoint,OD600,OD600_blanked
Anc2,Anc,GlcNAc,2,13.69261111,0.096099999,0.01007
Anc2,Anc,GlcNAc,2,13.87763889,0.096109999,0.01008
Anc2,Anc,GlcNAc,2,14.06277778,0.096119999,0.01009
Anc2,Anc,GlcNAc,2,14.24780556,0.09614,0.010110001
Anc2,Anc,GlcNAc,2,14.43283333,0.09612,0.010090001
Anc2,Anc,GlcNAc,2,14.61786111,0.0962,0.010170001
Anc2,Anc,GlcNAc,2,14.80291667,0.09621,0.010180001
Anc2,Anc,GlcNAc,2,14.98794444,0.09628,0.010250001
Anc2,Anc,GlcNAc,2,15.17297222,0.096290001,0.010260002
Anc2,Anc,GlcNAc,2,15.358,0.09634,0.010310001
Anc2,Anc,GlcNAc,2,15.54302778,0.096250001,0.010220002
Anc2,Anc,GlcNAc,2,15.72805556,0.0963,0.010270001
Anc2,Anc,GlcNAc,2,15.91308333,0.09632,0.010290001
Anc2,Anc,GlcNAc,2,16.09811111,0.09635,0.010320001
Anc2,Anc,GlcNAc,2,16.28313889,0.09643,0.010400001
Anc2,Anc,GlcNAc,2,16.46819444,0.09647,0.010440001
Anc2,Anc,GlcNAc,2,16.65322222,0.09636,0.010330001
Anc2,Anc,GlcNAc,2,16.83825,0.09641,0.010380001
Anc2,Anc,GlcNAc,2,17.02327778,0.096429999,0.0104
Anc2,Anc,GlcNAc,2,17.20830556,0.09645,0.010420001
Anc2,Anc,GlcNAc,2,17.39333333,0.096519999,0.01049
Anc2,Anc,GlcNAc,2,17.57836111,0.09644,0.010410001
Anc2,Anc,GlcNAc,2,17.76338889,0.096509999,0.01048
Anc2,Anc,GlcNAc,2,17.94844444,0.096570001,0.010540002
Anc2,Anc,GlcNAc,2,18.13347222,0.09654,0.010510001
Anc2,Anc,GlcNAc,2,18.3185,0.09645,0.010420001
Anc2,Anc,GlcNAc,2,18.50352778,0.096609999,0.01058
Anc2,Anc,GlcNAc,2,18.68855556,0.096589999,0.01056
Anc2,Anc,GlcNAc,2,18.87358333,0.09659,0.010560001
Anc2,Anc,GlcNAc,2,19.05861111,0.09665,0.010620001
Anc2,Anc,GlcNAc,2,19.24363889,0.096649999,0.01062
Anc2,Anc,GlcNAc,2,19.42866667,0.09663,0.010600001
Anc2,Anc,GlcNAc,2,19.61369444,0.09671,0.010680001
Anc2,Anc,GlcNAc,2,19.79875,0.0967,0.010670001
Anc2,Anc,GlcNAc,2,19.98377778,0.096780001,0.010750002
Anc2,Anc,GlcNAc,2,20.16880556,0.09676,0.010730001
Anc2,Anc,GlcNAc,2,20.35383333,0.09664,0.010610001
Anc2,Anc,GlcNAc,2,20.53886111,0.096699999,0.01067
Anc2,Anc,GlcNAc,2,20.72388889,0.09688,0.010850001
Anc2,Anc,GlcNAc,2,20.90891667,0.096820001,0.010790002
Anc2,Anc,GlcNAc,2,21.09394444,0.09679,0.010760001
Anc2,Anc,GlcNAc,2,21.27897222,0.096850001,0.010820002
Anc2,Anc,GlcNAc,2,21.46402778,0.09688,0.010850001
Anc2,Anc,GlcNAc,2,21.64905556,0.09694,0.010910001
Anc2,Anc,GlcNAc,2,21.83408333,0.096840002,0.010810003
Anc2,Anc,GlcNAc,2,22.01911111,0.096910001,0.010880002
Anc2,Anc,GlcNAc,2,22.20413889,0.09697,0.010940001
Anc2,Anc,GlcNAc,2,22.38916667,0.096989999,0.01096
Anc2,Anc,GlcNAc,2,22.57419444,0.097,0.010970001
Anc2,Anc,GlcNAc,2,22.75922222,0.096980001,0.010950002
Anc2,Anc,GlcNAc,2,22.94427778,0.097009999,0.01098
Anc2,Anc,GlcNAc,2,23.12930556,0.097010001,0.010980002
Anc2,Anc,GlcNAc,2,23.31433333,0.09708,0.011050001
Anc2,Anc,GlcNAc,2,23.49936111,0.09715,0.011120001
Anc2,Anc,GlcNAc,2,23.68438889,0.09713,0.011100001
Anc2,Anc,GlcNAc,2,23.86941667,0.09711,0.011080001
Anc2,Anc,GlcNAc,2,24.05444444,0.09707,0.011040001
Anc2,Anc,GlcNAc,2,24.23947222,0.09711,0.011080001
Anc2,Anc,GlcNAc,2,24.4245,0.097149999,0.01112
Anc2,Anc,GlcNAc,2,24.60955556,0.09719,0.011160001
Anc2,Anc,GlcNAc,2,24.79458333,0.097230001,0.011200002
Anc2,Anc,GlcNAc,2,24.97961111,0.097220001,0.011190002
Anc2,Anc,GlcNAc,2,25.16475,0.09718,0.011150001
Anc2,Anc,GlcNAc,2,25.34977778,0.0973,0.011270001
Anc2,Anc,GlcNAc,2,25.53480556,0.097429999,0.0114
Anc2,Anc,GlcNAc,2,25.71983333,0.09732,0.011290001
Anc2,Anc,GlcNAc,2,25.90486111,0.09745,0.011420001
Anc2,Anc,GlcNAc,2,26.08988889,0.0973,0.011270001
Anc2,Anc,GlcNAc,2,26.27491667,0.09738,0.011350001
Anc2,Anc,GlcNAc,2,26.45994444,0.09799,0.011960001
Anc2,Anc,GlcNAc,2,26.64497222,0.09791,0.011880001
Anc2,Anc,GlcNAc,2,26.83,0.09801,0.011980001
Anc2,Anc,GlcNAc,2,27.01502778,0.09796,0.011930001
Anc2,Anc,GlcNAc,2,27.20005556,0.097980001,0.011950002
Anc2,Anc,GlcNAc,2,27.38508333,0.09809,0.012060001
Anc2,Anc,GlcNAc,2,27.57011111,0.098159999,0.01213
Anc2,Anc,GlcNAc,2,27.75513889,0.09806,0.012030001
Anc2,Anc,GlcNAc,2,27.94016667,0.09813,0.012100001
Anc2,Anc,GlcNAc,2,28.12519444,0.098270001,0.012240002
Anc2,Anc,GlcNAc,2,28.31022222,0.098200001,0.012170002
Anc2,Anc,GlcNAc,2,28.49525,0.09815,0.012120001
Anc2,Anc,GlcNAc,2,28.68027778,0.09821,0.012180001
Anc2,Anc,GlcNAc,2,28.86530556,0.098270001,0.012240002
Anc2,Anc,GlcNAc,2,29.05033333,0.098370001,0.012340002
Anc2,Anc,GlcNAc,2,29.23536111,0.0983,0.012270001
Anc2,Anc,GlcNAc,2,29.42038889,0.09822,0.012190001
Anc2,Anc,GlcNAc,2,29.60541667,0.09832,0.012290001
Anc2,Anc,GlcNAc,2,29.79044444,0.097850001,0.011820002
Anc2,Anc,GlcNAc,2,29.97547222,0.097840001,0.011810002
Anc2,Anc,GlcNAc,2,30.1605,0.09786,0.011830001
Anc2,Anc,GlcNAc,2,30.34552778,0.097930001,0.011900003
Anc2,Anc,GlcNAc,2,30.53055556,0.097870001,0.011840002
Anc2,Anc,GlcNAc,2,30.71558333,0.09795,0.011920001
Anc2,Anc,GlcNAc,2,30.90061111,0.09802,0.011990001
Anc2,Anc,GlcNAc,2,31.08563889,0.097930001,0.011900002
Anc2,Anc,GlcNAc,2,31.27066667,0.09805,0.012020001
Anc2,Anc,GlcNAc,2,31.45569444,0.09803,0.012000001
Anc2,Anc,GlcNAc,2,31.64072222,0.09816,0.012130001
Anc2,Anc,GlcNAc,2,31.82575,0.09815,0.012120001
Anc2,Anc,GlcNAc,2,32.01077778,0.09823,0.012200001
Anc2,Anc,GlcNAc,2,32.19580556,0.098240001,0.012210002
Anc2,Anc,GlcNAc,2,32.38083333,0.098140001,0.012110002
Anc2,Anc,GlcNAc,2,32.56586111,0.098179999,0.01215
Anc2,Anc,GlcNAc,2,32.75088889,0.09819,0.012160001
Anc2,Anc,GlcNAc,2,32.93591667,0.09826,0.012230001
Anc2,Anc,GlcNAc,2,33.12094444,0.09826,0.012230001
Anc2,Anc,GlcNAc,2,33.30597222,0.098339999,0.01231
Anc2,Anc,GlcNAc,2,33.491,0.09828,0.012250001
Anc2,Anc,GlcNAc,2,33.67602778,0.09842,0.012390001
Anc2,Anc,GlcNAc,2,33.86105556,0.098490001,0.012460002
Anc2,Anc,GlcNAc,2,34.04608333,0.09849,0.012460001
Anc2,Anc,GlcNAc,2,34.23111111,0.098409999,0.01238
Anc2,Anc,GlcNAc,2,34.41613889,0.098410001,0.012380002
Anc2,Anc,GlcNAc,2,34.60116667,0.098480001,0.012450002
Anc2,Anc,GlcNAc,2,34.78619444,0.09851,0.012480001
Anc2,Anc,GlcNAc,2,34.97122222,0.0985,0.012470001
Anc2,Anc,GlcNAc,2,35.15625,0.098649999,0.01262
Anc2,Anc,GlcNAc,2,35.34127778,0.09853,0.012500001
Anc2,Anc,GlcNAc,2,35.52630556,0.09855,0.012520001
Anc2,Anc,GlcNAc,2,35.71133333,0.098689999,0.01266
Anc2,Anc,GlcNAc,2,35.89636111,0.098739999,0.01271
Anc2,Anc,GlcNAc,2,36.08138889,0.098699999,0.01267
Anc2,Anc,GlcNAc,2,36.26641667,0.098739999,0.01271
Anc2,Anc,GlcNAc,2,36.45144444,0.09883,0.012800001
Anc2,Anc,GlcNAc,2,36.63647222,0.0988,0.012770001
Anc2,Anc,GlcNAc,2,36.8215,0.098769999,0.01274
Anc2,Anc,GlcNAc,2,37.00652778,0.09901,0.012980001
Anc2,Anc,GlcNAc,2,37.19155556,0.098859999,0.01283
Anc2,Anc,GlcNAc,2,37.37658333,0.098869999,0.01284
Anc2,Anc,GlcNAc,2,37.56161111,0.098950001,0.012920002
Anc2,Anc,GlcNAc,2,37.74663889,0.098909999,0.01288
Anc2,Anc,GlcNAc,2,37.93166667,0.099090002,0.013060003
Anc2,Anc,GlcNAc,2,38.11669444,0.09897,0.012940001
Anc2,Anc,GlcNAc,2,38.30172222,0.09908,0.013050001
Anc2,Anc,GlcNAc,2,38.48675,0.099,0.012970001
Anc2,Anc,GlcNAc,2,38.67177778,0.099,0.012970001
Anc2,Anc,GlcNAc,2,38.85680556,0.0991,0.013070001
Anc2,Anc,GlcNAc,2,39.04183333,0.09924,0.013210001
Anc2,Anc,GlcNAc,2,39.22686111,0.099159999,0.01313
Anc2,Anc,GlcNAc,2,39.41188889,0.099180001,0.013150002
Anc2,Anc,GlcNAc,2,39.59691667,0.099240001,0.013210002
Anc2,Anc,GlcNAc,2,39.78194444,0.09929,0.013260001
Anc2,Anc,GlcNAc,2,39.96697222,0.099270001,0.013240002
Anc2,Anc,GlcNAc,2,40.152,0.09924,0.013210001
Anc2,Anc,GlcNAc,2,40.33702778,0.099379999,0.01335
Anc2,Anc,GlcNAc,2,40.52205556,0.09945,0.013420001
Anc2,Anc,GlcNAc,2,40.70708333,0.09949,0.013460001
Anc2,Anc,GlcNAc,2,40.89211111,0.099450001,0.013420002
Anc2,Anc,GlcNAc,2,41.07713889,0.099569999,0.01354
Anc2,Anc,GlcNAc,2,41.26216667,0.099549999,0.01352
Anc2,Anc,GlcNAc,2,41.44719444,0.09961,0.013580001
Anc2,Anc,GlcNAc,2,41.63222222,0.09966,0.013630001
Anc2,Anc,GlcNAc,2,41.81725,0.09972,0.013690002
Anc2,Anc,GlcNAc,2,42.00227778,0.09971,0.013680001
Anc2,Anc,GlcNAc,2,42.18730556,0.09976,0.013730001
Anc2,Anc,GlcNAc,2,42.37233333,0.09985,0.013820001
Anc2,Anc,GlcNAc,2,42.55736111,0.099750002,0.013720003
Anc2,Anc,GlcNAc,2,42.74238889,0.099810001,0.013780002
Anc2,Anc,GlcNAc,2,42.92741667,0.099860001,0.013830002
Anc2,Anc,GlcNAc,2,43.11244444,0.09989,0.013860001
Anc2,Anc,GlcNAc,2,43.29747222,0.09995,0.013920001
Anc2,Anc,GlcNAc,2,43.4825,0.09998,0.013950001
Anc2,Anc,GlcNAc,2,43.66752778,0.09998,0.013950001
Anc2,Anc,GlcNAc,2,43.85255556,0.100039998,0.014009999
Anc2,Anc,GlcNAc,2,44.03758333,0.1,0.013970001
Anc2,Anc,GlcNAc,2,44.22261111,0.10016,0.014130002
Anc2,Anc,GlcNAc,2,44.40763889,0.10009,0.014060001
Anc2,Anc,GlcNAc,2,44.59266667,0.100109999,0.01408
Anc2,Anc,GlcNAc,2,44.77769444,0.100159999,0.01413
Anc2,Anc,GlcNAc,2,44.96272222,0.10017,0.014140001
Anc2,Anc,GlcNAc,2,45.14775,0.100120001,0.014090002
Anc2,Anc,GlcNAc,2,45.33277778,0.10026,0.014230001
Anc2,Anc,GlcNAc,2,45.51780556,0.10028,0.014250001
Anc2,Anc,GlcNAc,2,45.70283333,0.100330001,0.014300002
Anc2,Anc,GlcNAc,2,45.88786111,0.100259999,0.01423
Anc2,Anc,GlcNAc,2,46.07288889,0.10034,0.014310001
Anc2,Anc,GlcNAc,2,46.25791667,0.10029,0.014260001
Anc2,Anc,GlcNAc,2,46.44294444,0.10037,0.014340001
Anc2,Anc,GlcNAc,2,46.62797222,0.10042,0.014390001
Anc2,Anc,GlcNAc,2,46.813,0.100470001,0.014440002
Anc2,Anc,GlcNAc,2,46.99802778,0.100489999,0.01446
Anc2,Anc,GlcNAc,2,47.18305556,0.10049,0.014460001
Anc2,Anc,GlcNAc,2,47.36808333,0.100449999,0.01442
Anc2,Anc,GlcNAc,2,47.55311111,0.100539999,0.01451
Anc2,Anc,GlcNAc,2,47.73813889,0.10057,0.014540001
Anc2,Anc,GlcNAc,2,47.92316667,0.10057,0.014540001
Anc2,Anc,GlcNAc,2,48.10819444,0.10064,0.014610001
Anc3,Anc,GlcNAc,3,0,0.086840001,0
Anc3,Anc,GlcNAc,3,0.185027778,0.087179999,0.000339998
Anc3,Anc,GlcNAc,3,0.370083333,0.087109999,0.000269999
Anc3,Anc,GlcNAc,3,0.555111111,0.087279999,0.000439998
Anc3,Anc,GlcNAc,3,0.740138889,0.08751,0.000669999
Anc3,Anc,GlcNAc,3,0.925166667,0.08757,0.00073
Anc3,Anc,GlcNAc,3,1.110194444,0.087770001,0.00093
Anc3,Anc,GlcNAc,3,1.295222222,0.08792,0.001079999
Anc3,Anc,GlcNAc,3,1.48025,0.08841,0.001569999
Anc3,Anc,GlcNAc,3,1.665277778,0.08881,0.001969999
Anc3,Anc,GlcNAc,3,1.850333333,0.08926,0.002419999
Anc3,Anc,GlcNAc,3,2.035361111,0.08973,0.00289
Anc3,Anc,GlcNAc,3,2.220388889,0.09026,0.003419999
Anc3,Anc,GlcNAc,3,2.405416667,0.09039,0.00355
Anc3,Anc,GlcNAc,3,2.590444444,0.090939999,0.004099999
Anc3,Anc,GlcNAc,3,2.775472222,0.091580001,0.00474
Anc3,Anc,GlcNAc,3,2.960611111,0.09201,0.005169999
Anc3,Anc,GlcNAc,3,3.145638889,0.0928,0.00596
Anc3,Anc,GlcNAc,3,3.330666667,0.09355,0.00671
Anc3,Anc,GlcNAc,3,3.515694444,0.09441,0.007569999
Anc3,Anc,GlcNAc,3,3.700722222,0.095120001,0.00828
Anc3,Anc,GlcNAc,3,3.885777778,0.0963,0.009459999
Anc3,Anc,GlcNAc,3,4.070805556,0.096730001,0.009890001
Anc3,Anc,GlcNAc,3,4.255833333,0.09702,0.010179999
Anc3,Anc,GlcNAc,3,4.440861111,0.097239999,0.010399998
Anc3,Anc,GlcNAc,3,4.625888889,0.09663,0.009789999
Anc3,Anc,GlcNAc,3,4.810916667,0.09716,0.01032
Anc3,Anc,GlcNAc,3,4.995944444,0.09683,0.009989999
Anc3,Anc,GlcNAc,3,5.180972222,0.096710001,0.00987
Anc3,Anc,GlcNAc,3,5.366,0.096599999,0.009759998
Anc3,Anc,GlcNAc,3,5.551055556,0.096740001,0.009900001
Anc3,Anc,GlcNAc,3,5.736277778,0.09615,0.009309999
Anc3,Anc,GlcNAc,3,5.921305556,0.09623,0.00939
Anc3,Anc,GlcNAc,3,6.106333333,0.095950001,0.00911
Anc3,Anc,GlcNAc,3,6.291361111,0.09582,0.008979999
Anc3,Anc,GlcNAc,3,6.476388889,0.095650001,0.00881
Anc3,Anc,GlcNAc,3,6.661416667,0.09541,0.008569999
Anc3,Anc,GlcNAc,3,6.846472222,0.095280001,0.008440001
Anc3,Anc,GlcNAc,3,7.0315,0.095319999,0.008479998
Anc3,Anc,GlcNAc,3,7.216527778,0.095450001,0.00861
Anc3,Anc,GlcNAc,3,7.401555556,0.09535,0.008509999
Anc3,Anc,GlcNAc,3,7.586583333,0.095340001,0.0085
Anc3,Anc,GlcNAc,3,7.771611111,0.095250001,0.00841
Anc3,Anc,GlcNAc,3,7.956638889,0.095420001,0.00858
Anc3,Anc,GlcNAc,3,8.141666667,0.095550001,0.008710001
Anc3,Anc,GlcNAc,3,8.326694444,0.095659999,0.008819998
Anc3,Anc,GlcNAc,3,8.51175,0.09576,0.008919999
Anc3,Anc,GlcNAc,3,8.696777778,0.095749999,0.008909998
Anc3,Anc,GlcNAc,3,8.881805556,0.095850001,0.00901
Anc3,Anc,GlcNAc,3,9.066833333,0.095930001,0.00909
Anc3,Anc,GlcNAc,3,9.251861111,0.09592,0.009079999
Anc3,Anc,GlcNAc,3,9.436916667,0.095880001,0.00904
Anc3,Anc,GlcNAc,3,9.621944444,0.095979999,0.009139998
Anc3,Anc,GlcNAc,3,9.806972222,0.09589,0.00905
Anc3,Anc,GlcNAc,3,9.992,0.0961,0.009259999
Anc3,Anc,GlcNAc,3,10.17702778,0.0962,0.009359999
Anc3,Anc,GlcNAc,3,10.36205556,0.096209999,0.009369998
Anc3,Anc,GlcNAc,3,10.54708333,0.09611,0.00927
Anc3,Anc,GlcNAc,3,10.73211111,0.0962,0.009359999
Anc3,Anc,GlcNAc,3,10.91713889,0.096349999,0.009509999
Anc3,Anc,GlcNAc,3,11.10219444,0.096209999,0.009369998
Anc3,Anc,GlcNAc,3,11.28722222,0.09609,0.009249999
Anc3,Anc,GlcNAc,3,11.47225,0.096259999,0.009419999
Anc3,Anc,GlcNAc,3,11.65727778,0.09626,0.009419999
Anc3,Anc,GlcNAc,3,11.84230556,0.09641,0.00957
Anc3,Anc,GlcNAc,3,12.02733333,0.096269999,0.009429999
Anc3,Anc,GlcNAc,3,12.21236111,0.096430001,0.00959
Anc3,Anc,GlcNAc,3,12.39738889,0.09635,0.009509999
Anc3,Anc,GlcNAc,3,12.58241667,0.09635,0.009509999
Anc3,Anc,GlcNAc,3,12.76747222,0.096400001,0.00956
Anc3,Anc,GlcNAc,3,12.9525,0.09632,0.009479999
Anc3,Anc,GlcNAc,3,13.13752778,0.096430001,0.00959
Anc3,Anc,GlcNAc,3,13.32255556,0.096269999,0.009429998
Anc3,Anc,GlcNAc,3,13.50758333,0.096399999,0.009559999
Anc3,Anc,GlcNAc,3,13.69261111,0.096439999,0.009599999
Anc3,Anc,GlcNAc,3,13.87763889,0.096299998,0.009459998
Anc3,Anc,GlcNAc,3,14.06277778,0.09641,0.00957
Anc3,Anc,GlcNAc,3,14.24780556,0.09645,0.00961
Anc3,Anc,GlcNAc,3,14.43283333,0.09645,0.00961
Anc3,Anc,GlcNAc,3,14.61786111,0.096400001,0.00956
Anc3,Anc,GlcNAc,3,14.80291667,0.09645,0.00961
Anc3,Anc,GlcNAc,3,14.98794444,0.0964,0.009559999
Anc3,Anc,GlcNAc,3,15.17297222,0.096470001,0.00963
Anc3,Anc,GlcNAc,3,15.358,0.096469999,0.009629998
Anc3,Anc,GlcNAc,3,15.54302778,0.09649,0.009649999
Anc3,Anc,GlcNAc,3,15.72805556,0.0965,0.00966
Anc3,Anc,GlcNAc,3,15.91308333,0.096479999,0.009639999
Anc3,Anc,GlcNAc,3,16.09811111,0.096470001,0.00963
Anc3,Anc,GlcNAc,3,16.28313889,0.096559999,0.009719998
Anc3,Anc,GlcNAc,3,16.46819444,0.09665,0.009809999
Anc3,Anc,GlcNAc,3,16.65322222,0.096529999,0.009689999
Anc3,Anc,GlcNAc,3,16.83825,0.09668,0.009839999
Anc3,Anc,GlcNAc,3,17.02327778,0.096779999,0.009939998
Anc3,Anc,GlcNAc,3,17.20830556,0.0966,0.009759999
Anc3,Anc,GlcNAc,3,17.39333333,0.09653,0.009689999
Anc3,Anc,GlcNAc,3,17.57836111,0.09675,0.009909999
Anc3,Anc,GlcNAc,3,17.76338889,0.096699999,0.009859999
Anc3,Anc,GlcNAc,3,17.94844444,0.096600001,0.00976
Anc3,Anc,GlcNAc,3,18.13347222,0.09678,0.009939999
Anc3,Anc,GlcNAc,3,18.3185,0.096649999,0.009809998
Anc3,Anc,GlcNAc,3,18.50352778,0.09667,0.009829999
Anc3,Anc,GlcNAc,3,18.68855556,0.096709999,0.009869999
Anc3,Anc,GlcNAc,3,18.87358333,0.096750001,0.00991
Anc3,Anc,GlcNAc,3,19.05861111,0.09669,0.009849999
Anc3,Anc,GlcNAc,3,19.24363889,0.096659999,0.009819999
Anc3,Anc,GlcNAc,3,19.42866667,0.0969,0.01006
Anc3,Anc,GlcNAc,3,19.61369444,0.09672,0.009879999
Anc3,Anc,GlcNAc,3,19.79875,0.09679,0.009949999
Anc3,Anc,GlcNAc,3,19.98377778,0.09688,0.010039999
Anc3,Anc,GlcNAc,3,20.16880556,0.096789999,0.009949999
Anc3,Anc,GlcNAc,3,20.35383333,0.096820001,0.00998
Anc3,Anc,GlcNAc,3,20.53886111,0.096750001,0.00991
Anc3,Anc,GlcNAc,3,20.72388889,0.096970001,0.01013
Anc3,Anc,GlcNAc,3,20.90891667,0.096980002,0.010140001
Anc3,Anc,GlcNAc,3,21.09394444,0.09694,0.0101
Anc3,Anc,GlcNAc,3,21.27897222,0.09686,0.010019999
Anc3,Anc,GlcNAc,3,21.46402778,0.09694,0.0101
Anc3,Anc,GlcNAc,3,21.64905556,0.09689,0.01005
Anc3,Anc,GlcNAc,3,21.83408333,0.09695,0.010109999
Anc3,Anc,GlcNAc,3,22.01911111,0.096980001,0.01014
Anc3,Anc,GlcNAc,3,22.20413889,0.096960001,0.01012
Anc3,Anc,GlcNAc,3,22.38916667,0.09707,0.010229999
Anc3,Anc,GlcNAc,3,22.57419444,0.097020002,0.010180001
Anc3,Anc,GlcNAc,3,22.75922222,0.09705,0.010209999
Anc3,Anc,GlcNAc,3,22.94427778,0.096920001,0.01008
Anc3,Anc,GlcNAc,3,23.12930556,0.097040001,0.0102
Anc3,Anc,GlcNAc,3,23.31433333,0.097040001,0.0102
Anc3,Anc,GlcNAc,3,23.49936111,0.09699,0.01015
Anc3,Anc,GlcNAc,3,23.68438889,0.097020001,0.01018
Anc3,Anc,GlcNAc,3,23.86941667,0.09713,0.010289999
Anc3,Anc,GlcNAc,3,24.05444444,0.097040001,0.010200001
Anc3,Anc,GlcNAc,3,24.23947222,0.096980001,0.01014
Anc3,Anc,GlcNAc,3,24.4245,0.09718,0.010339999
Anc3,Anc,GlcNAc,3,24.60955556,0.097209998,0.010369997
Anc3,Anc,GlcNAc,3,24.79458333,0.09712,0.01028
Anc3,Anc,GlcNAc,3,24.97961111,0.09715,0.010309999
Anc3,Anc,GlcNAc,3,25.16475,0.09715,0.010309999
Anc3,Anc,GlcNAc,3,25.34977778,0.097189999,0.010349999
Anc3,Anc,GlcNAc,3,25.53480556,0.09726,0.010419999
Anc3,Anc,GlcNAc,3,25.71983333,0.097209999,0.010369998
Anc3,Anc,GlcNAc,3,25.90486111,0.09722,0.010379999
Anc3,Anc,GlcNAc,3,26.08988889,0.0973,0.010459999
Anc3,Anc,GlcNAc,3,26.27491667,0.097239999,0.010399999
Anc3,Anc,GlcNAc,3,26.45994444,0.09728,0.010439999
Anc3,Anc,GlcNAc,3,26.64497222,0.09722,0.010379999
Anc3,Anc,GlcNAc,3,26.83,0.0972,0.010359999
Anc3,Anc,GlcNAc,3,27.01502778,0.09723,0.010389999
Anc3,Anc,GlcNAc,3,27.20005556,0.09731,0.010469999
Anc3,Anc,GlcNAc,3,27.38508333,0.09733,0.01049
Anc3,Anc,GlcNAc,3,27.57011111,0.097409999,0.010569999
Anc3,Anc,GlcNAc,3,27.75513889,0.09746,0.010619999
Anc3,Anc,GlcNAc,3,27.94016667,0.09741,0.010569999
Anc3,Anc,GlcNAc,3,28.12519444,0.09754,0.010699999
Anc3,Anc,GlcNAc,3,28.31022222,0.0974,0.010559999
Anc3,Anc,GlcNAc,3,28.49525,0.097399999,0.010559998
Anc3,Anc,GlcNAc,3,28.68027778,0.09746,0.010619999
Anc3,Anc,GlcNAc,3,28.86530556,0.09747,0.01063
Anc3,Anc,GlcNAc,3,29.05033333,0.09742,0.01058
Anc3,Anc,GlcNAc,3,29.23536111,0.097490001,0.01065
Anc3,Anc,GlcNAc,3,29.42038889,0.09759,0.010749999
Anc3,Anc,GlcNAc,3,29.60541667,0.097589999,0.010749999
Anc3,Anc,GlcNAc,3,29.79044444,0.097590001,0.01075
Anc3,Anc,GlcNAc,3,29.97547222,0.097530001,0.01069
Anc3,Anc,GlcNAc,3,30.1605,0.097490001,0.010650001
Anc3,Anc,GlcNAc,3,30.34552778,0.0976,0.01076
Anc3,Anc,GlcNAc,3,30.53055556,0.097570001,0.01073
Anc3,Anc,GlcNAc,3,30.71558333,0.097530001,0.01069
Anc3,Anc,GlcNAc,3,30.90061111,0.09766,0.010819999
Anc3,Anc,GlcNAc,3,31.08563889,0.09768,0.010839999
Anc3,Anc,GlcNAc,3,31.27066667,0.09768,0.010839999
Anc3,Anc,GlcNAc,3,31.45569444,0.09764,0.0108
Anc3,Anc,GlcNAc,3,31.64072222,0.09765,0.010809999
Anc3,Anc,GlcNAc,3,31.82575,0.097739999,0.010899998
Anc3,Anc,GlcNAc,3,32.01077778,0.097699999,0.010859998
Anc3,Anc,GlcNAc,3,32.19580556,0.097729999,0.010889998
Anc3,Anc,GlcNAc,3,32.38083333,0.09778,0.010939999
Anc3,Anc,GlcNAc,3,32.56586111,0.097809999,0.010969999
Anc3,Anc,GlcNAc,3,32.75088889,0.09777,0.010929999
Anc3,Anc,GlcNAc,3,32.93591667,0.09784,0.010999999
Anc3,Anc,GlcNAc,3,33.12094444,0.09787,0.011029999
Anc3,Anc,GlcNAc,3,33.30597222,0.097840001,0.011
Anc3,Anc,GlcNAc,3,33.491,0.09788,0.011039999
Anc3,Anc,GlcNAc,3,33.67602778,0.09796,0.01112
Anc3,Anc,GlcNAc,3,33.86105556,0.09788,0.011039999
Anc3,Anc,GlcNAc,3,34.04608333,0.0979,0.011059999
Anc3,Anc,GlcNAc,3,34.23111111,0.0981,0.011259999
Anc3,Anc,GlcNAc,3,34.41613889,0.098070001,0.01123
Anc3,Anc,GlcNAc,3,34.60116667,0.09802,0.011179999
Anc3,Anc,GlcNAc,3,34.78619444,0.09793,0.011089999
Anc3,Anc,GlcNAc,3,34.97122222,0.09815,0.011309999
Anc3,Anc,GlcNAc,3,35.15625,0.09799,0.011149999
Anc3,Anc,GlcNAc,3,35.34127778,0.098060001,0.01122
Anc3,Anc,GlcNAc,3,35.52630556,0.098050001,0.01121
Anc3,Anc,GlcNAc,3,35.71133333,0.09811,0.011269999
Anc3,Anc,GlcNAc,3,35.89636111,0.09818,0.011339999
Anc3,Anc,GlcNAc,3,36.08138889,0.098249999,0.011409998
Anc3,Anc,GlcNAc,3,36.26641667,0.098189999,0.011349998
Anc3,Anc,GlcNAc,3,36.45144444,0.09825,0.011409999
Anc3,Anc,GlcNAc,3,36.63647222,0.09829,0.011449999
Anc3,Anc,GlcNAc,3,36.8215,0.09836,0.011519999
Anc3,Anc,GlcNAc,3,37.00652778,0.09835,0.01151
Anc3,Anc,GlcNAc,3,37.19155556,0.09839,0.011549999
Anc3,Anc,GlcNAc,3,37.37658333,0.0983,0.011459999
Anc3,Anc,GlcNAc,3,37.56161111,0.09835,0.01151
Anc3,Anc,GlcNAc,3,37.74663889,0.098450001,0.01161
Anc3,Anc,GlcNAc,3,37.93166667,0.09839,0.011549999
Anc3,Anc,GlcNAc,3,38.11669444,0.098489999,0.011649998
Anc3,Anc,GlcNAc,3,38.30172222,0.098569999,0.011729998
Anc3,Anc,GlcNAc,3,38.48675,0.09847,0.011629999
Anc3,Anc,GlcNAc,3,38.67177778,0.09846,0.011619999
Anc3,Anc,GlcNAc,3,38.85680556,0.098580001,0.01174
Anc3,Anc,GlcNAc,3,39.04183333,0.098569999,0.011729998
